the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,time,inside,outside,fatal,lat,lng
0101000020E6100000ACF9F908DFC952C0E050532610064440,0101000020110F0000F7592FE00CEA5FC129274A029F965241,164,2015.0,201535004717,0411,2015-01-18,B,M,21,multi,N,N,N,6100 BLOCK Woodstock St,0,-75.15423797,40.04736785,35,22:19:00,0,1,0,40.04736785,-75.15423798
0101000020E6100000D17AD72468CB52C0B70BCD751AF74340,0101000020110F00005735549CA8EC5FC14B51C3C809865241,165,2015.0,201517001852,0411,2015-01-16,B,M,23,neck,N,N,N,1700 BLOCK S 20th St,0,-75.17823144,39.930495,17,19:35:00,0,1,0,39.930495,-75.17823144
0101000020E6100000C623C87383CB52C0323B6AD040F84340,0101000020110F0000FFE624FFD6EC5FC152BAB6D14F875241,166,2015.0,201517001858,0411,2015-01-16,W,M,26,leg,N,N,N,1100 BLOCK S 22nd St,0,-75.17989821,39.93947797,17,21:00:00,0,1,0,39.93947797,-75.17989821
0101000020E6100000AE4DDF42C9CE52C04C2E4AF9DEFA4340,0101000020110F00006449761966F25FC179006244368A5241,167,2015.0,201518003150,0111,2015-01-16,B,M,42,head-m,N,N,N,5500 BLOCK Ludlow St,0,-75.23103401,39.95992962,18,00:05:00,0,1,1,39.95992962,-75.23103401
0101000020E610000068846D7A46CF52C055F2981E20F54340,0101000020110F0000427F0CCB3AF35FC1C254F90BD9835241,168,2015.0,201512003803,0111,2015-01-16,B,M,48,multi,N,N,N,7100 BLOCK Theodore St,0,-75.23867665,39.91504271,12,17:51:00,0,1,1,39.91504271,-75.23867665
0101000020E6100000B312CA2DF3C852C0F673D0462AFF4340,0101000020110F0000784D0F407CE85FC1764337A1F88E5241,169,2015.0,201525006916,3006,2015-01-26,W,M,31,back,N,N,N,2700 BLOCK N 5th St,1,-75.13984246,39.99347768,25,19:35:00,0,1,0,39.99347768,-75.13984246
0101000020E6100000B312CA2DF3C852C0F673D0462AFF4340,0101000020110F0000784D0F407CE85FC1764337A1F88E5241,170,2015.0,201525006916,0111,2015-01-26,W,M,30,chest,N,N,N,2700 BLOCK N 5th St,1,-75.13984246,39.99347768,25,19:35:00,0,1,1,39.99347768,-75.13984246
0101000020E610000017D84214FCC852C00D62F3B389004440,0101000020110F0000CBF9455E8BE85FC1FEB7523E7E905241,171,2015.0,201525011397,0411,2015-02-11,B,M,20,multi,N,N,N,3400 BLOCK N Marshall St,0,-75.14038569,40.00420236,25,20:27:00,0,1,0,40.00420236,-75.14038569
0101000020E6100000C3384DD988CA52C0E5A9DC7ED8F74340,0101000020110F0000C3C84D522DEB5FC139069E44DC865241,172,2015.0,201503009362,0300,2015-02-13,W,M,43,leg,N,N,N,1200 BLOCK Ellsworth ST,0,-75.16460259,39.93629442,03,16:36:00,0,1,0,39.93629442,-75.16460259
0101000020E610000031D71ECDC3C952C035E1871869014440,0101000020110F0000BA36C99DDEE95FC1755C63F175915241,173,2015.0,201539013479,0111,2015-02-20,B,M,27,multi,N,N,N,1500 BLOCK W Butler St,0,-75.15257576,40.01101977,39,19:23:00,0,1,1,40.01101977,-75.15257576
0101000020E610000001F2EBA826CB52C00E06E808AAFF4340,0101000020110F0000F8B01F6139EC5FC1CC5F7843868F5241,174,2015.0,201539013240,0111,2015-02-20,B,M,39,head-m,N,N,N,2600 BLOCK Silver St,0,-75.17423461,39.99737655,39,00:42:00,0,1,1,39.99737655,-75.17423461
0101000020E610000051F7E03944CB52C0A979D85512FF4340,0101000020110F00008B54C2996BEC5FC1CCA3D116DE8E5241,175,2015.0,201522016200,0111,2015-02-23,B,M,34,back,N,N,N,2600 BLOCK W Hagert St,0,-75.17603919,39.99274705,22,20:11:00,0,1,1,39.99274705,-75.17603919
0101000020E61000007E48C7EEE5CA52C03F2E79554A004440,0101000020110F00004A70116FCBEB5FC1C38DE3FB37905241,176,2015.0,201539014167,0411,2015-02-23,B,M,19,stomach,N,N,N,3100 BLOCK N Taylor St,0,-75.17028398,40.00226849,39,16:47:00,0,1,0,40.00226849,-75.17028398
0101000020E6100000288C1CD860CB52C0B80F504C24FF4340,0101000020110F000095461A369CEC5FC1D0188A00F28E5241,177,2015.0,201522016403,0411,2015-02-24,B,M,27,knee,N,N,N,2400 BLOCK N 28TH ST,0,-75.1777859,39.99329523,22,15:12:00,0,1,0,39.99329523,-75.1777859
0101000020E61000004C178303B1C952C098F1BE4334F74340,0101000020110F000015A12EB4BEE95FC127B8425D26865241,178,2015.0,201503011778,0411,2015-02-25,B,M,17,head,N,N,N,1300 BLOCK S 4th St,0,-75.15142906,39.93128249,03,14:26:00,0,1,0,39.93128249,-75.15142906
0101000020E6100000A652A2DB81C852C008D8FD1914004440,0101000020110F0000814C64C3BBE75FC1C8B02FDBFB8F5241,179,2015.0,201525015303,0111,2015-02-25,B,F,35,multi,N,N,N,200 BLOCK W Westmoreland,0,-75.1329259,40.00061345,25,23:40:00,0,1,1,40.00061345,-75.1329259
0101000020E6100000E690F550B2CE52C0361FF89473F54340,0101000020110F00002B9907203FF25FC1EB51887735845241,180,2015.0,201512014758,0388,2015-02-26,B,M,32,head,N,N,N,6700 BLOCK Guyer Ave,0,-75.22963356,39.91758978,12,02:27:00,0,1,0,39.91758978,-75.22963356
0101000020E61000009611EE0015CC52C076A1A0B102F84340,0101000020110F00008B2EF43ACEED5FC197056A020B875241,181,2015.0,201517007102,0111,2015-02-26,B,M,22,multi,N,N,N,2700 BLOCK Latona St,0,-75.18878196,39.93758221,17,02:15:00,0,1,1,39.93758221,-75.18878196
0101000020E61000009611EE0015CC52C076A1A0B102F84340,0101000020110F00008B2EF43ACEED5FC197056A020B875241,182,2015.0,201517007106,0111,2015-02-26,B,M,22,head-m,N,N,N,2700 BLOCK Latona St,0,-75.18878196,39.93758221,17,04:24:00,0,1,1,39.93758221,-75.18878196
0101000020E6100000E58FF51687CA52C01342ACA3CF084440,0101000020110F0000D5175A552AEB5FC1BAB4D69EAB995241,183,2015.0,201514014754,0411,2015-02-27,B,M,31,abdomen,N,N,N,7700 BLOCK Thouron Ave,0,-75.16449522,40.06883665,14,19:25:00,0,1,0,40.06883665,-75.16449522
0101000020E6100000DA6D59B6BDCE52C06CB2674BADF64340,0101000020110F000075A4827B52F25FC18F894FE190855241,184,2015.0,201512017094,0411,2015-03-07,B,M,24,leg,N,N,N,"2200 BLOCK S Felton St;",0,-75.23032912,39.92716353,12,01:54:00,1,0,0,39.92716353,-75.23032912
0101000020E61000002F19852CA4CE52C05F1AD01CA3F54340,0101000020110F0000DF62591A27F25FC143E1B4196A845241,185,2015.0,201512017443,0411,2015-03-08,B,M,21,multi,N,N,N,2600 BLOCK S 66th St,0,-75.22877038,39.9190403,12,13:08:00,0,1,0,39.9190403,-75.22877038
0101000020E61000004523449E09CA52C03D1F6D35CE064440,0101000020110F00000C5C1F3555EA5FC1CC3320E171975241,186,2015.0,201514017094,0411,2015-03-08,B,M,27,hand,N,N,N,6500 BLOCK Beechwood St,0,-75.15683705,40.05316799,14,23:59:00,0,1,0,40.05316799,-75.15683705
0101000020E61000004523449E09CA52C03D1F6D35CE064440,0101000020110F00000C5C1F3555EA5FC1CC3320E171975241,187,2015.0,201514017093,0411,2015-03-08,B,M,25,multi,N,N,N,6500 BLOCK Beechwood St,0,-75.15683705,40.05316799,14,23:55:00,0,1,0,40.05316799,-75.15683705
0101000020E6100000A8B7504325D052C07B19FF1DD5FC4340,0101000020110F00004FBA2537B5F45FC10AE689B8628C5241,188,2015.0,201519028091,0300,2015-03-29,B,M,20,feet,N,N,N,6600 BLOCK Leeds St,0,-75.25227435,39.97525382,19,21:23:00,0,1,0,39.97525382,-75.25227435
0101000020E610000092E73C5B2ECA52C02E48C87A49FD4340,0101000020110F0000A9D5699C93EA5FC102FEBFAFE38C5241,189,2015.0,201522026394,0411,2015-03-28,B,M,40,leg,N,N,N,1400 BLOCK Cecil B Moore Ave,0,-75.15907937,39.97880492,22,00:29:00,0,1,0,39.97880492,-75.15907937
0101000020E6100000D650308418C952C031F4C27C7D004440,0101000020110F0000E085F6ABBBE85FC1C5EA0EB370905241,190,2015.0,201525023503,0111,2015-03-28,W,M,48,chest,N,N,N,700 BLOCK W Russell St,1,-75.14212136,40.00382957,25,17:56:00,1,0,1,40.00382957,-75.14212136
0101000020E61000005DF7DA5C8AC952C04824C09FD0004440,0101000020110F000083AB1C0D7DE95FC12590E7E0CC905241,191,2015.0,201525023550,0411,2015-03-28,B,M,32,multi,N,N,N,3500 BLOCK Camac St,0,-75.14906999,40.0063667,25,20:54:00,0,1,0,40.0063667,-75.14906999
0101000020E61000005B82E739BDC952C09F8590359B004440,0101000020110F0000538BAC72D3E95FC1492E56A791905241,192,2015.0,201525023695,0411,2015-03-29,W,M,30,mutli,N,N,N,3400 BLOCK N Broad St,1,-75.15217445,40.00473661,25,15:57:00,0,1,0,40.00473661,-75.15217445
0101000020E6100000402FFDC799C952C0739661F52A014440,0101000020110F00003939B73D97E95FC1DC7DCD0A31915241,193,2015.0,201525023808,0411,2015-03-29,B,F,19,leg,N,N,N,3700 BLOCK Park St,0,-75.15001106,40.00912349,25,22:56:00,0,1,0,40.00912349,-75.15001106
0101000020E61000004A3ED94163C952C03F08D879E1FE4340,0101000020110F0000FADF68A03AE95FC16F4D09EDA78E5241,194,2015.0,201526015250,0411,2015-03-29,B,M,37,multi,N,N,N,900 BLOCK W Huntingdon St,0,-75.14668317,39.99125598,26,13:59:00,0,1,0,39.99125598,-75.14668318
0101000020E61000006E2DD5FDCACE52C0F2DEE6C73EFB4340,0101000020110F00009DFCDF0969F25FC1F18A416DA08A5241,195,2015.0,201519028346,0411,2015-03-30,B,M,14,foot,N,N,N,116N Vodges St,0,-75.23113962,39.96285342,19,20:12:00,0,1,0,39.96285342,-75.23113962
0101000020E61000007AB9780DF4C052C074A9196B620C4440,0101000020110F0000A4881400E7DA5FC1A188750DA39D5241,196,2015.0,201507036376,0111,2015-12-07,W,M,69,head,N,N,N,2000 BLOCK Gorman St,0,-75.01489579,40.09675349,07,15:28:00,0,1,1,40.09675349,-75.01489579
0101000020E6100000DCD637AC80CA52C0A52E19C748F84340,0101000020110F00008FA8FD6E1FEB5FC1FC80F8A358875241,197,2015.0,201503019154,0411,2015-03-31,B,M,14,buttocks,N,N,N,1200 BLOCK Christian St,0,-75.16410356,39.939721,03,16:42:00,0,1,0,39.939721,-75.16410356
0101000020E61000002BC6967195CA52C0797BCEE59F074440,0101000020110F0000B88E14B742EB5FC16723D78C5A985241,198,2015.0,201514024177,0300,2015-04-01,B,M,27,leg,N,N,N,1400 BLOCK E Washington Ln,0,-75.16537132,40.05956719,14,23:43:00,0,1,0,40.05956719,-75.16537132
0101000020E610000090931505F2C952C0BD14815E76064440,0101000020110F00005831911F2DEA5FC12F65506B10975241,199,2015.0,201535026561,0411,2015-04-05,B,M,29,multi,N,N,N,6200 BLOCK N 21st St,0,-75.15539672,40.05048734,35,13:53:00,0,1,0,40.05048734,-75.15539672
0101000020E610000027C34C3679CB52C02D20174979F64340,0101000020110F0000F9134B9AC5EC5FC194C5D84757855241,200,2015.0,201501011181,0300,2015-04-02,W,M,26,leg,N,N,N,2000 BLOCK Synder Ave,1,-75.1792732,39.92557634,01,03:47:00,0,1,0,39.92557634,-75.1792732
0101000020E61000009D71AF06C7CE52C015F3DEDE56F64340,0101000020110F00004B818B4D62F25FC1CB1FCF2A31855241,201,2015.0,201512025238,0411,2015-04-04,B,M,20,hip,N,N,N,6400 BLOCK Glenmore St,0,-75.23089759,39.92452608,12,05:27:00,0,1,0,39.92452608,-75.23089759
0101000020E6100000D39EB3810BCE52C074450813EFFB4340,0101000020110F0000ECDD3FC823F15FC1104523C8638B5241,202,2015.0,201516014059,0411,2015-04-05,B,M,46,head-m,N,N,N,4900 BLOCK Hoopes St,0,-75.21945231,39.96823347,16,00:27:00,0,1,0,39.96823347,-75.21945231
0101000020E6100000D84AC720A0CA52C0567C85FD05044440,0101000020110F0000CE2F13DD54EB5FC164A4F2C35B945241,203,2015.0,201514025715,0111,2015-04-06,B,M,23,chest,N,N,N,0 BLOCK E Ashmead St,0,-75.16602344,40.03143281,14,20:03:00,0,1,1,40.03143281,-75.16602344
0101000020E6100000B686105FBFC952C0E8EFCE6F52FE4340,0101000020110F0000AE577A17D7E95FC1857DBE5D098E5241,204,2015.0,201522029887,0411,2015-04-07,B,M,33,groin,N,N,N,2200 BLOCK N 12th St,0,-75.15230538,39.98689077,22,10:46:00,0,1,0,39.98689077,-75.15230538
0101000020E6100000F40F6CA68CCE52C01E0F64DA8AFD4340,0101000020110F000097C63525FFF15FC180FFBE242C8D5241,205,2015.0,201519039106,0411,2015-04-28,B,M,25,multi,N,N,N,1700 BLOCK Aberdeen St,0,-75.2273346,39.98079996,19,17:59:00,0,1,0,39.98079996,-75.2273346
0101000020E6100000A2CEFD512BD052C068D5211635FD4340,0101000020110F0000B1772081BFF45FC130DD8615CD8C5241,206,2015.0,201519039007,0411,2015-04-28,B,M,51,leg,N,N,N,900 BLOCK N 66th St,0,-75.25264406,39.97818257,19,13:08:00,1,0,0,39.97818257,-75.25264406
0101000020E6100000A2CEFD512BD052C068D5211635FD4340,0101000020110F0000B1772081BFF45FC130DD8615CD8C5241,207,2015.0,201519039002,0411,2015-04-28,B,M,28,foot,N,N,N,900 BLOCK N 66th St,0,-75.25264406,39.97818257,19,14:15:00,1,0,0,39.97818257,-75.25264406
0101000020E610000021A1FBAC51CA52C0CCB392567C084440,0101000020110F00000D29BA9ACFEA5FC123F6A12C4F995241,208,2015.0,201514032965,0411,2015-04-29,B,M,18,arm,N,N,N,1800 BLOCK E Johnson St,0,-75.16123509,40.0662945,14,19:49:00,0,1,0,40.0662945,-75.16123509
0101000020E610000021A1FBAC51CA52C0CCB392567C084440,0101000020110F00000D29BA9ACFEA5FC123F6A12C4F995241,209,2015.0,201514032979,0411,2015-04-29,B,M,20,multi,N,N,N,1800 BLOCK E Johnson St,0,-75.16123509,40.0662945,14,20:22:00,0,1,0,40.0662945,-75.16123509
0101000020E610000021A1FBAC51CA52C0CCB392567C084440,0101000020110F00000D29BA9ACFEA5FC123F6A12C4F995241,210,2015.0,201514032978,0411,2015-04-29,B,M,19,leg,N,N,N,1800 BLOCK E Johnson St,0,-75.16123509,40.0662945,14,20:22:00,0,1,0,40.0662945,-75.16123509
0101000020E6100000FFCA8CAF64C852C0468DCF850DFF4340,0101000020110F00002A7519368AE75FC1FE9007C1D88E5241,211,2015.0,201525033491,0411,2015-04-30,W,M,72,foot,N,N,N,2800 BLOCK N Hope St,1,-75.13114537,39.99260018,25,09:32:00,0,1,0,39.99260018,-75.13114537
0101000020E6100000A2AF83F753CF52C000622210F5FC4340,0101000020110F0000E9C076B451F35FC1D1C24720868C5241,212,2015.0,201519039909,0411,2015-04-30,B,M,29,leg,N,N,N,1600 BLOCK N Redfield St,0,-75.23949992,39.97622873,19,14:35:00,0,1,0,39.97622873,-75.23949993
0101000020E6100000788F7DDA72C952C0EE0E84BFBAFF4340,0101000020110F0000294B501E55E95FC14332EDCA988F5241,213,2015.0,201525034270,0411,2015-05-02,B,M,45,buttocks,N,N,N,3000 BLOCK N Warnock St,0,-75.1476351,39.9978866,25,17:56:00,0,1,0,39.9978866,-75.1476351
0101000020E6100000395FCBAF4FCA52C06FE12F1C3EFF4340,0101000020110F0000E2BBD139CCEA5FC18D2FE69D0E8F5241,214,2015.0,201524039743,0411,2015-05-05,W,M,18,leg,N,N,N,1800 BLOCK W Glenwood St,1,-75.16111369,39.99408295,24,17:22:00,0,1,0,39.99408295,-75.16111369
0101000020E6100000A9B451DFEACE52C0D3CC07C21DFD4340,0101000020110F00000F1FFB309FF25FC15558823AB38C5241,215,2015.0,201519047145,0411,2015-05-19,B,M,27,abdomen,N,N,N,5500 BLOCK Hunter St,0,-75.23308547,39.97747064,19,20:42:00,1,0,0,39.97747064,-75.23308547
0101000020E6100000F2AF06A454CC52C0428A098395FB4340,0101000020110F00003E2005533AEE5FC1CE849688008B5241,216,2015.0,201516019312,0411,2015-05-05,B,M,16,leg,N,N,N,600 BLOCK N Shedwick,0,-75.19266606,39.96550024,16,17:02:00,0,1,0,39.96550024,-75.19266606
0101000020E6100000529608F1D4CD52C052AAAF745FF74340,0101000020110F000022A20F19C7F05FC16EE9B33356865241,217,2015.0,201512034507,0411,2015-05-05,B,M,40,leg,N,N,N,5400 BLOCK Lindbergh Blvd,0,-75.21612192,39.93260058,12,21:44:00,0,1,0,39.93260058,-75.21612192
0101000020E61000007D04400D06CA52C095B4A87000FC4340,0101000020110F00004ED545264FEA5FC105D9A706778B5241,218,2015.0,201506020024,0411,2015-05-05,B,M,20,foot,N,N,N,1200 BLOCK W Ogden St,0,-75.15661937,39.96876343,06,19:50:00,0,1,0,39.96876343,-75.15661937
0101000020E6100000A4B8B25D04C952C0B4E386DFCDFF4340,0101000020110F00009F62BF7199E85FC1BEB4E7FEAD8F5241,219,2015.0,201525035262,3006,2015-05-06,B,M,23,shoulder,N,N,N,3100 BLOCK N 6th St,0,-75.14089148,39.99847025,25,00:31:00,0,1,0,39.99847025,-75.14089148
0101000020E6100000A4B8B25D04C952C0B4E386DFCDFF4340,0101000020110F00009F62BF7199E85FC1BEB4E7FEAD8F5241,220,2015.0,201525035262,3006,2015-05-06,B,M,20,mult,N,N,N,3100 BLOCK N 6th St,0,-75.14089148,39.99847025,25,00:31:00,0,1,0,39.99847025,-75.14089148
0101000020E6100000A4B8B25D04C952C0B4E386DFCDFF4340,0101000020110F00009F62BF7199E85FC1BEB4E7FEAD8F5241,221,2015.0,201525035262,0111,2015-05-06,B,M,24,multi,N,N,N,3100 BLOCK N 6th St,0,-75.14089148,39.99847025,25,00:31:00,0,1,1,39.99847025,-75.14089148
0101000020E6100000E94B0C5533CF52C048B7B11B2EF64340,0101000020110F000044E38F451AF35FC17D66600604855241,222,2015.0,201512038687,0411,2015-05-19,B,M,27,foot,N,N,N,6700 BLOCK Woodland Ave,0,-75.23750807,39.92328211,12,23:27:00,1,0,0,39.92328211,-75.23750807
0101000020E6100000FF82B4317CCE52C000DAA040E9F84340,0101000020110F0000E57F7C31E3F15FC1DDABD6670A885241,223,2015.0,201512038668,0411,2015-05-19,B,M,21,leg,N,N,N,5300 BLOCK Pentridge St,0,-75.22633021,39.9446183,12,22:10:00,0,1,0,39.9446183,-75.22633021
0101000020E6100000FF82B4317CCE52C000DAA040E9F84340,0101000020110F0000E57F7C31E3F15FC1DDABD6670A885241,224,2015.0,201512038666,0411,2015-05-19,B,M,24,leg,N,N,N,5300 BLOCK Pentridge St,0,-75.22633021,39.9446183,12,22:01:00,0,1,0,39.9446183,-75.22633021
0101000020E61000001882353151CF52C02F0473D3EAFC4340,0101000020110F00006F4FF0FD4CF35FC12615CAC77A8C5241,225,2015.0,201519047094,3006,2015-05-19,B,F,28,buttocks,N,N,N,1500 BLOCK N Redfield St,0,-75.23933058,39.97591632,19,17:24:00,0,1,0,39.97591632,-75.23933058
0101000020E61000001882353151CF52C02F0473D3EAFC4340,0101000020110F00006F4FF0FD4CF35FC12615CAC77A8C5241,226,2015.0,201519047094,0111,2015-05-19,B,M,35,stomach,N,N,N,1500 BLOCK N Redfield St,0,-75.23933058,39.97591632,19,17:24:00,0,1,1,39.97591632,-75.23933058
0101000020E6100000C5E40D30F3CE52C052A00DC877F84340,0101000020110F0000700BDA50ADF25FC18EDB14B58C875241,227,2015.0,201512038560,0111,2015-05-19,B,M,35,multi,N,N,N,5700 BLOCK Hadfield St,0,-75.233593,39.94115544,12,14:33:00,0,1,1,39.94115544,-75.233593
0101000020E61000009A66B26641C852C035B7BE1F69FF4340,0101000020110F000049B6E3464EE75FC156AA484D3E8F5241,228,2015.0,201524051596,0411,2015-06-05,W,M,48,multi,N,N,N,3000 BLOCK Water St,1,-75.12899177,39.99539563,24,11:22:00,0,1,0,39.99539563,-75.12899177
0101000020E6100000CAAC7BB7FBCC52C0DD0BED18AEFB4340,0101000020110F000016CCA41E56EF5FC1F7AA07C71B8B5241,229,2015.0,201516022752,0111,2015-05-25,B,M,24,multi,N,N,N,4000 BLOCK Aspen St,0,-75.20286357,39.96625053,16,01:25:00,0,1,1,39.96625053,-75.20286357
0101000020E610000012D06D57A2CE52C0B43BE634F2FA4340,0101000020110F0000230C8DFD23F25FC1406DED934B8A5241,230,2015.0,201519048696,0411,2015-05-22,B,M,21,leg,N,N,N,5400 BLOCK Market St,0,-75.22865854,39.96051656,19,22:36:00,0,1,0,39.96051656,-75.22865854
0101000020E610000087ADD15943CF52C032CE19304CFB4340,0101000020110F00002961227B35F35FC128556B48AF8A5241,231,2015.0,201519049257,0411,2015-05-24,B,M,23,leg,N,N,N,5900 BLOCK Arch St,0,-75.23848577,39.96326257,19,02:27:00,0,1,0,39.96326257,-75.23848577
0101000020E610000055CF726E8DCA52C05C2571B96EFC4340,0101000020110F00005D04031B35EB5FC1D8C9513EF18B5241,232,2015.0,201522047106,0411,2015-05-25,W,M,23,head,N,N,N,1700 BLOCK W Girard Ave,0,-75.16488229,39.97212904,22,14:09:00,0,1,0,39.97212904,-75.16488229
0101000020E61000000171915AACCB52C045076EEE79FE4340,0101000020110F0000FB11D4781CED5FC1B0F72925358E5241,233,2015.0,201522047275,0111,2015-05-25,B,M,19,head,N,N,N,2100 BLOCK N 30th St,0,-75.18239464,39.98809605,22,22:49:00,0,1,1,39.98809605,-75.18239464
0101000020E610000091EAE00576CB52C0B93ABEC55CFF4340,0101000020110F00008503852FC0EC5FC14C69DF9B308F5241,234,2015.0,201522046743,0411,2015-05-24,B,M,34,head-m,N,N,N,2500 BLOCK N 29th St,0,-75.17907855,39.99501869,22,15:14:00,0,1,0,39.99501869,-75.17907855
0101000020E61000003D5464BE8DC752C0C29D8F5BE1FE4340,0101000020110F0000DFD4541C1DE65FC1C56E77CBA78E5241,235,2015.0,201524047532,0411,2015-05-25,B,M,35,back,N,N,N,1900 BLOCK E Monmouth St,0,-75.11802635,39.99125237,24,20:17:00,0,1,0,39.99125237,-75.11802635
0101000020E6100000AEEDB3EB9AC952C00DF5C321FE044440,0101000020110F0000B595382D99E95FC1D1438B046F955241,236,2015.0,201535042542,0111,2015-05-23,B,M,28,head,N,N,N,5600 BLOCK Ogontz Ave,0,-75.15008061,40.03900549,35,12:57:00,1,0,1,40.03900549,-75.15008061
0101000020E610000011D7391F41C952C071481759BA044440,0101000020110F00003FCEFAA400E95FC1A12939D323955241,237,2015.0,201535043029,0411,2015-05-25,B,M,37,leg,N,N,N,5500 BLOCK Old York Rd,0,-75.14459973,40.03693689,35,02:40:00,0,1,0,40.03693689,-75.14459973
0101000020E6100000A29906C9EBC952C044DCDE66D8014440,0101000020110F0000B94D808822EA5FC1A189755EF1915241,238,2015.0,201535041379,0111,2015-05-19,B,M,23,multi,N,N,N,1700 BLOCK W Luzerne St,0,-75.15501619,40.01441656,35,12:33:00,0,1,1,40.01441656,-75.15501619
0101000020E610000089C4B1EC91C952C0D400314B33074440,0101000020110F0000D75654E589E95FC1B0F1600AE2975241,239,2015.0,201535047079,0411,2015-06-05,B,M,35,mutli,N,N,N,6700 BLOCK Ogontz Ave,0,-75.14953153,40.05625286,35,22:17:00,0,1,0,40.05625286,-75.14953153
0101000020E6100000F89E786BACC952C0595D1CCF46014440,0101000020110F000019EF8EE6B6E95FC1825D84EC4F915241,240,2015.0,201539045043,0111,2015-06-05,B,M,28,multi,N,N,N,3700 BLOCK N Germantown Ave,0,-75.15114867,40.00997342,39,00:33:00,0,1,1,40.00997342,-75.15114867
0101000020E610000028609E422CCA52C0B1EEABB4BD014440,0101000020110F0000965FE90C90EA5FC1D3F1F1C3D3915241,241,2015.0,201539045781,0411,2015-06-07,B,M,36,leg,N,N,N,3900 BLOCK Priscilla St,0,-75.15895143,40.01360186,39,04:22:00,0,1,0,40.01360186,-75.15895143
0101000020E61000006B12F6CCD6C752C0DEEBBD5B4DFF4340,0101000020110F0000C900873499E65FC191D757851F8F5241,242,2015.0,201524052908,0411,2015-06-08,W,M,75,head,N,N,N,400 BLOCK E Indiana St,0,-75.12248539,39.99454829,24,20:23:00,0,1,0,39.99454829,-75.12248539
0101000020E61000003AAB892E7DC952C0B4FB5DF1B7FF4340,0101000020110F0000117A7EA966E95FC1AEA5C0AE958F5241,243,2015.0,201525046196,0411,2015-06-08,B,M,28,back,N,N,N,1100 BLOCK W Indiana St,0,-75.14826549,39.99780099,25,23:52:00,0,1,0,39.99780099,-75.14826549
0101000020E6100000603711A2A1C952C035FD231D2F024440,0101000020110F00005B300994A4E95FC12F9BF98651925241,244,2015.0,201539047763,0411,2015-06-13,B,F,27,leg,N,N,N,4200 BLOCK N Carlisle St,0,-75.1504903,40.0170628,39,02:32:00,0,1,0,40.0170628,-75.1504903
0101000020E6100000603711A2A1C952C035FD231D2F024440,0101000020110F00005B300994A4E95FC12F9BF98651925241,245,2015.0,201539047772,0411,2015-06-13,B,M,40,leg,N,N,N,4200 BLOCK N Carlisle St,0,-75.1504903,40.0170628,39,03:54:00,0,1,0,40.0170628,-75.1504903
0101000020E61000004119571A80C952C03B63EB5B5E034440,0101000020110F00002437B69F6BE95FC17E963DD6A1935241,246,2015.0,201535050029,0411,2015-06-14,B,M,29,abdomen,N,N,N,4800 BLOCK N Carlisle St,0,-75.14844378,40.02631712,35,23:14:00,0,1,0,40.02631711,-75.14844378
0101000020E61000004119571A80C952C03B63EB5B5E034440,0101000020110F00002437B69F6BE95FC17E963DD6A1935241,247,2015.0,201535050038,0411,2015-06-15,B,M,24,leg,N,N,N,4800 BLOCK N Carlisle St,0,-75.14844378,40.02631712,35,00:43:00,0,1,0,40.02631711,-75.14844378
0101000020E6100000EFBD2ADDFEC652C010573109D5FF4340,0101000020110F0000D6EC3B6A2AE55FC1520DD1EFB58F5241,248,2015.0,201524054841,0111,2015-06-14,W,M,22,head-m,N,N,N,1800 BLOCK E Thayer St,1,-75.10930566,39.99868884,24,03:51:00,0,1,1,39.99868884,-75.10930566
0101000020E6100000355D91906FCB52C014053C6170F74340,0101000020110F0000A1743437B5EC5FC19CCE68F268865241,249,2015.0,201517027366,0411,2015-06-15,W,M,28,leg,N,N,N,2000 BLOCK Dickinson St,0,-75.17868437,39.93311706,17,17:21:00,0,1,0,39.93311706,-75.17868437
0101000020E610000087EB83F21FD052C08B71BC0AC2FC4340,0101000020110F00006210B12FACF45FC1EE2289944D8C5241,250,2015.0,201519058348,0411,2015-06-16,B,M,22,hip,N,N,N,6600 BLOCK Lansdowne Ave,0,-75.25194991,39.97467169,19,00:22:00,0,1,0,39.97467169,-75.25194991
0101000020E61000003B45DCD6F5CE52C051F88D2B85F84340,0101000020110F0000724FDFD1B1F25FC18AAFD5899B875241,251,2015.0,201512046839,0411,2015-06-16,B,M,33,foot,N,N,N,5700 BLOCK Malcolm St,0,-75.23375484,39.94156403,12,01:26:00,0,1,0,39.94156403,-75.23375484
0101000020E610000016B524D5B1C752C0CCAE628E71FF4340,0101000020110F0000F2CA47695AE65FC1E9E75FA6478F5241,252,2015.0,201524055535,0411,2015-06-16,W,M,34,foot,N,N,N,3000 BLOCK Hartville St,1,-75.12022904,39.99565296,24,13:04:00,0,1,0,39.99565296,-75.12022904
0101000020E61000005BE1A7BB7CC852C00F1625534B044440,0101000020110F00003359DD0EB3E75FC1509005ACA8945241,253,2015.0,201535050733,0411,2015-06-16,W,M,99,leg,N,N,N,500 BLOCK W Sommerville St,1,-75.1326131,40.03354873,35,23:37:00,0,1,0,40.03354873,-75.1326131
